timestamp,meter_id,location_id,energy_consumption_kWh,voltage_V,current_A,power_factor,frequency_Hz,temperature_C,humidity_percent,wind_speed_mps,solar_radiation_Wm2,distributed_generation_kW,battery_storage_level_%,grid_stability_index,outlier_flag,dwt_feature_1,dwt_feature_2,predicted_demand_kWh,resilience_score,high_demand_flag
2025-01-07 04:00:00,meter_48,urban,23.22,219.29,54.18,0.85,50.91,7.9,86.5,4.4,575.3,19.54,75.9,0.1,0,0.1059,1.0972,24.59,0.763,0
2025-01-07 05:00:00,meter_49,urban,28.09,230.06,34.59,0.73,49.88,-1.8,75.4,0.09,130.9,14.79,6.8,0.947,0,-2.038,2.2564,33.87,0.153,1
2025-01-07 06:00:00,meter_50,suburban,43.1,245.64,41.48,0.73,49.27,10.6,85.8,5.64,457.6,5.04,67.3,0.078,0,0.8831,0.4373,41.28,0.973,1
2025-01-07 07:00:00,meter_51,urban,26.99,217.5,73.27,0.98,49.68,28.4,36.9,0.95,268.3,5.21,99.7,0.625,0,1.7269,-0.2854,24.24,0.364,1
2025-01-07 08:00:00,meter_52,rural,9.63,223.23,88.18,0.96,50.57,14.7,38.5,13.7,842.0,12.92,78.0,0.424,0,-0.6982,-0.9601,24.33,0.628,0
2025-01-07 09:00:00,meter_53,rural,15.33,236.72,12.24,0.84,49.7,31.8,70.4,6.24,313.6,2.35,29.1,0.557,0,0.1226,0.2618,16.27,0.469,0
2025-01-07 10:00:00,meter_54,urban,15.84,233.94,63.5,1.0,50.29,19.7,12.8,6.89,838.7,18.97,27.8,0.213,0,0.4438,0.6367,39.15,0.468,0
2025-01-07 11:00:00,meter_55,rural,20.17,221.25,58.26,0.7,50.08,36.8,75.4,5.25,428.6,4.5,66.7,0.688,0,-1.5503,0.0069,34.47,0.703,0
2025-01-07 12:00:00,meter_56,rural,21.63,225.84,11.93,0.88,50.36,37.7,85.2,9.41,726.6,19.99,89.6,0.96,0,-0.7491,0.8954,22.83,0.995,0
2025-01-07 13:00:00,meter_57,urban,40.09,218.19,21.27,0.88,50.91,-1.9,47.4,11.77,510.1,9.91,57.8,0.458,0,-0.811,1.5139,21.26,0.659,1
2025-01-07 14:00:00,meter_58,urban,17.79,239.8,31.17,0.84,50.29,15.5,78.8,9.72,622.0,15.43,52.7,0.523,0,2.4071,-1.2597,4.09,0.794,0
2025-01-07 15:00:00,meter_59,rural,23.68,227.44,16.78,0.82,50.07,22.4,25.7,11.22,395.4,0.04,16.0,0.24,0,1.0458,0.294,0.82,0.028,0
2025-01-07 16:00:00,meter_60,rural,31.44,247.92,24.45,0.84,50.96,6.5,39.0,13.59,768.2,17.77,71.5,0.892,0,-0.2171,-1.9033,26.68,0.81,1
2025-01-07 17:00:00,meter_61,rural,19.2,230.81,26.83,0.82,50.17,13.3,97.7,12.95,425.2,5.4,70.2,0.971,0,0.779,-0.814,21.17,0.3,0
2025-01-07 18:00:00,meter_62,suburban,41.91,227.8,33.63,0.92,49.6,25.5,98.8,10.11,457.5,13.36,96.7,0.786,0,0.2112,0.7199,39.9,0.127,1
2025-01-07 19:00:00,meter_63,suburban,29.58,226.83,74.96,0.74,50.34,5.2,56.1,3.22,517.7,16.13,30.0,0.543,0,0.593,-0.0468,27.36,0.113,1
2025-01-07 20:00:00,meter_64,suburban,15.06,227.56,57.23,0.76,50.22,22.1,94.1,9.57,831.8,3.28,75.6,0.957,0,-1.0535,-1.6109,46.87,0.68,0
2025-01-07 21:00:00,meter_65,urban,35.85,231.11,98.63,0.75,49.85,26.4,57.0,7.59,659.4,8.85,43.4,0.154,0,1.3734,1.0499,10.21,0.998,1
2025-01-07 22:00:00,meter_66,suburban,26.62,255.12,41.53,0.78,49.74,-0.9,36.2,10.76,349.2,9.88,55.8,0.478,0,-0.7677,-0.5432,49.51,0.666,1
2025-01-07 23:00:00,meter_67,urban,26.96,226.61,75.41,0.86,49.85,17.4,34.0,12.49,670.3,6.24,81.6,0.538,0,-0.716,0.8509,15.25,0.262,1
2025-01-08 00:00:00,meter_68,urban,24.31,226.94,87.16,0.73,49.73,6.8,93.7,11.14,642.4,9.64,22.2,0.492,0,0.5902,0.5127,32.3,0.203,0
2025-01-08 01:00:00,meter_69,suburban,25.1,230.66,67.93,0.96,49.87,27.6,25.5,12.7,931.0,6.35,34.3,0.802,0,0.3458,-0.8331,25.34,0.526,1
2025-01-08 02:00:00,meter_70,suburban,38.39,240.9,41.25,0.79,49.58,3.5,62.2,0.96,841.4,7.21,77.3,0.67,0,0.0232,0.8689,18.3,0.065,1
2025-01-08 03:00:00,meter_71,suburban,5.6,215.79,75.38,0.75,50.19,35.2,60.0,0.47,647.4,13.39,57.0,0.127,0,0.8396,0.3186,7.4,0.399,0
2025-01-08 04:00:00,meter_72,rural,17.05,234.55,20.45,0.9,50.16,14.4,76.6,3.88,341.5,12.65,9.2,0.346,0,-1.1611,0.175,7.17,0.666,0
2025-01-08 05:00:00,meter_73,suburban,4.24,221.83,32.82,0.71,50.17,3.9,54.9,13.51,779.6,4.65,43.0,0.339,0,1.8444,-0.4682,35.72,0.968,0
2025-01-08 06:00:00,meter_74,rural,37.79,235.53,54.71,0.89,49.97,14.7,34.5,12.35,575.2,17.95,58.7,0.566,0,-0.5007,-1.1027,19.19,0.426,1
2025-01-08 07:00:00,meter_75,urban,13.98,225.06,57.58,0.91,49.91,13.4,25.2,10.24,985.3,17.26,91.0,0.291,0,-0.0884,-0.4187,48.08,0.2,0
2025-01-08 08:00:00,meter_76,rural,44.92,206.96,2.31,0.76,50.72,14.3,65.9,10.51,247.5,10.18,18.8,0.117,0,1.8598,-0.4404,16.62,0.817,1
2025-01-08 09:00:00,meter_77,suburban,26.57,233.7,94.52,0.71,50.03,21.4,74.7,10.9,79.7,8.67,80.6,0.654,0,-0.7094,0.8516,49.18,0.744,1
2025-01-08 10:00:00,meter_78,urban,40.14,233.61,69.69,0.81,50.63,18.5,61.3,14.14,69.9,7.54,13.1,0.851,0,1.023,-1.649,10.67,0.86,1
2025-01-08 11:00:00,meter_79,urban,48.96,224.21,49.62,0.73,49.5,1.7,76.5,12.48,640.0,14.15,24.2,0.932,0,-0.2143,1.4707,5.59,0.215,1
2025-01-08 12:00:00,meter_80,urban,42.07,223.62,93.32,0.73,50.29,-2.0,22.7,9.35,939.3,13.43,24.3,0.973,0,-0.8418,1.5256,15.97,0.405,1
2025-01-08 13:00:00,meter_81,rural,43.42,216.89,43.97,0.78,49.63,27.8,89.4,9.99,1.9,3.92,87.7,0.781,0,-0.3837,-0.641,44.34,0.982,1
2025-01-08 14:00:00,meter_82,suburban,20.7,237.73,98.05,0.79,49.72,20.2,62.4,3.21,725.8,13.43,19.9,0.14,0,0.5663,1.4016,26.33,0.158,0
2025-01-08 15:00:00,meter_83,urban,27.81,238.82,51.28,0.86,49.79,11.2,21.4,9.86,657.1,5.05,78.7,0.853,0,1.0143,-1.0056,7.21,0.671,1
2025-01-08 16:00:00,meter_84,urban,13.07,221.21,11.52,0.9,49.76,31.4,51.6,6.37,732.3,0.37,46.2,0.4,0,0.2256,1.1271,10.52,0.237,0
2025-01-08 17:00:00,meter_85,urban,10.21,224.6,76.5,0.88,49.77,12.5,86.0,2.29,355.4,13.98,99.9,0.73,0,-1.5979,-0.8197,15.91,0.5,0
2025-01-08 18:00:00,meter_86,rural,25.52,229.37,67.92,0.74,50.61,30.8,90.8,12.1,820.5,12.9,83.9,0.531,0,0.6355,1.0334,29.71,0.801,1
2025-01-08 19:00:00,meter_87,rural,29.95,252.71,77.32,0.75,50.02,8.8,33.8,7.65,44.7,8.22,74.0,0.829,0,-0.1421,-1.4374,16.95,0.489,1
2025-01-08 20:00:00,meter_88,suburban,17.29,235.45,95.15,0.96,50.11,-1.7,74.0,14.66,755.4,10.51,87.1,0.426,0,-1.1025,1.0829,37.48,0.805,0
2025-01-08 21:00:00,meter_89,rural,28.69,220.57,77.67,0.87,49.77,37.0,19.0,4.23,267.1,18.94,63.4,0.062,0,0.3464,1.2886,31.01,0.426,1
2025-01-08 22:00:00,meter_90,urban,44.43,233.04,61.17,0.96,50.43,12.8,13.0,7.21,476.8,11.9,84.4,0.557,0,1.1338,-1.4696,43.75,0.999,1
2025-01-08 23:00:00,meter_91,suburban,28.06,216.23,85.75,0.81,50.18,30.7,60.4,6.72,822.6,13.16,26.1,0.171,0,0.0067,1.7573,25.3,0.436,1
2025-01-09 00:00:00,meter_92,urban,36.18,237.18,67.36,0.88,49.85,7.6,72.5,1.81,271.4,1.28,9.8,0.966,0,0.9233,1.0185,16.89,0.149,1
2025-01-09 01:00:00,meter_93,urban,40.36,246.76,40.87,0.86,49.21,24.1,81.6,6.39,185.2,3.32,61.6,0.527,0,0.4624,-1.998,49.82,0.402,1
2025-01-09 02:00:00,meter_94,rural,49.44,246.8,88.57,0.8,50.11,34.3,40.6,4.31,681.3,6.02,43.5,0.554,0,0.4753,-0.49,18.1,0.743,1
2025-01-09 03:00:00,meter_95,suburban,30.36,237.35,22.27,0.84,50.29,-3.1,10.6,2.4,533.4,10.79,42.6,0.907,0,-0.3055,1.0376,21.72,0.848,1
2025-01-09 04:00:00,meter_96,rural,40.44,224.17,71.49,0.85,49.51,32.4,53.2,4.23,514.4,15.53,52.7,0.625,0,0.8187,0.7231,40.55,0.46,1
2025-01-09 05:00:00,meter_97,rural,48.15,216.99,88.17,0.76,49.85,20.7,11.4,3.5,256.8,6.42,36.1,0.303,0,0.9142,0.1118,4.89,0.594,1
2025-01-09 06:00:00,meter_98,suburban,47.25,216.0,73.16,0.79,50.27,22.3,18.3,11.01,34.9,7.13,62.6,0.296,0,0.7927,0.928,19.63,0.845,1
2025-01-09 07:00:00,meter_99,urban,7.48,201.94,69.76,0.94,49.21,18.5,39.4,0.46,410.3,5.12,3.1,0.502,0,-0.3138,-0.874,4.74,0.814,0
2025-01-09 08:00:00,meter_0,urban,20.62,236.94,75.29,0.97,49.68,34.4,49.3,9.26,106.6,5.09,97.0,0.867,0,0.9851,0.0474,7.4,0.658,0
2025-01-09 09:00:00,meter_1,suburban,16.54,228.97,46.56,0.81,50.19,-3.0,35.2,11.41,906.0,18.98,92.5,0.795,0,0.3863,-0.8456,0.73,0.815,0
2025-01-09 10:00:00,meter_2,urban,4.8,239.09,87.43,0.79,50.55,6.7,62.4,7.21,41.3,12.71,93.5,0.963,0,-0.9723,0.1348,0.97,0.576,0
2025-01-09 11:00:00,meter_3,suburban,31.85,244.28,20.42,0.76,51.09,34.4,15.0,13.97,431.7,3.12,36.5,0.072,0,-0.3815,1.001,19.32,0.005,1
2025-01-09 12:00:00,meter_4,suburban,36.93,231.0,12.83,0.9,50.98,28.9,23.0,10.62,52.2,14.44,53.2,0.268,0,-0.5304,0.7816,40.55,0.041,1
2025-01-09 13:00:00,meter_5,rural,42.48,231.46,28.62,0.8,50.07,-4.2,72.6,11.22,95.5,14.44,95.4,0.08,0,-1.9879,0.2229,29.56,0.98,1
2025-01-09 14:00:00,meter_6,suburban,6.58,225.36,53.2,1.0,49.76,18.3,22.8,2.95,658.9,13.33,90.2,0.751,0,1.0034,0.9897,31.93,0.145,0
2025-01-09 15:00:00,meter_7,rural,43.88,226.54,51.11,0.8,50.46,18.8,67.6,11.66,647.1,2.69,79.0,0.141,0,3.1012,1.0882,26.2,0.405,1
2025-01-09 16:00:00,meter_8,urban,32.32,237.28,82.08,0.82,49.73,13.0,14.9,12.48,33.1,8.16,40.7,0.1,0,1.2083,1.7973,41.08,0.934,1
2025-01-09 17:00:00,meter_9,urban,35.35,228.26,40.52,0.88,49.62,8.4,46.7,5.42,1.1,2.14,56.4,0.562,0,0.1629,1.1675,44.08,0.195,1
2025-01-09 18:00:00,meter_10,urban,45.58,226.81,48.49,0.94,49.85,25.7,26.0,3.2,78.8,16.33,79.3,0.411,1,-0.5158,0.6564,42.56,0.844,1
2025-01-09 19:00:00,meter_11,urban,31.43,229.82,1.44,0.84,49.78,4.4,19.9,5.78,763.0,13.1,27.3,0.715,0,-0.9251,0.9341,40.7,0.818,1
2025-01-09 20:00:00,meter_12,rural,17.13,238.86,41.03,0.83,50.21,31.0,61.0,11.09,584.6,10.14,62.6,0.487,0,0.1506,0.2436,9.54,0.986,0
2025-01-09 21:00:00,meter_13,urban,41.34,223.07,64.81,1.0,49.7,31.1,93.6,6.26,38.1,6.86,82.8,0.425,0,0.9683,-0.2799,29.9,0.282,1
2025-01-09 22:00:00,meter_14,suburban,18.47,229.33,1.65,0.7,50.04,13.7,14.9,11.05,488.1,3.68,70.7,0.426,0,-0.6746,0.8676,29.32,0.315,0
2025-01-09 23:00:00,meter_15,suburban,2.19,232.45,28.16,0.97,50.8,7.8,47.9,1.7,712.0,2.13,47.9,0.872,0,2.5643,0.7571,26.63,0.903,0
2025-01-10 00:00:00,meter_16,suburban,41.62,241.6,20.87,0.74,50.06,7.8,73.7,12.09,869.0,19.38,58.5,0.395,0,-1.384,0.292,24.3,0.234,1
2025-01-10 01:00:00,meter_17,rural,17.59,227.61,4.29,0.94,50.76,16.7,51.6,3.8,934.0,3.99,98.9,0.333,0,0.2245,-0.1946,4.91,0.548,0
2025-01-10 02:00:00,meter_18,urban,38.8,222.82,47.98,0.89,50.6,27.4,82.6,3.73,327.4,1.2,60.2,0.339,0,0.0703,-0.2501,5.56,0.707,1
2025-01-10 03:00:00,meter_19,urban,18.46,225.16,18.25,0.8,50.3,11.1,26.2,8.86,135.8,19.23,78.6,0.197,0,0.0066,-0.4087,45.16,0.272,0
2025-01-10 04:00:00,meter_20,urban,43.12,240.53,74.33,0.96,49.82,22.5,96.4,1.05,236.9,10.98,72.7,0.861,0,-0.5689,1.2557,31.69,0.938,1
2025-01-10 05:00:00,meter_21,rural,11.37,250.33,84.81,0.7,50.52,12.2,44.7,0.39,776.2,15.93,70.1,0.147,0,0.0825,1.1784,13.48,0.666,0
2025-01-10 06:00:00,meter_22,suburban,48.74,216.86,54.6,0.77,49.88,8.7,40.7,3.92,971.5,0.88,71.6,0.909,0,-0.4498,1.1355,14.33,0.047,1
2025-01-10 07:00:00,meter_23,suburban,39.1,219.05,98.17,0.87,50.0,-3.9,88.7,8.07,466.4,11.34,45.4,0.283,0,1.2879,-1.0519,30.7,0.136,1
2025-01-10 08:00:00,meter_24,urban,6.15,228.31,45.1,0.81,50.17,-4.8,60.7,13.61,305.4,7.96,47.4,0.899,0,1.6208,-0.3593,20.64,0.191,0
2025-01-10 09:00:00,meter_25,suburban,28.51,231.11,51.39,0.88,50.0,5.2,56.5,12.7,429.2,15.44,46.8,0.791,0,-0.3885,-0.2574,22.35,0.245,1
2025-01-10 10:00:00,meter_26,suburban,49.28,237.87,98.92,0.71,49.64,13.3,75.4,7.36,304.8,0.77,3.3,0.582,0,-1.645,-0.6061,3.5,0.731,1
2025-01-10 11:00:00,meter_27,rural,23.82,221.09,23.23,0.73,49.24,33.3,62.2,0.56,256.5,8.03,24.1,0.669,0,0.3176,1.8626,7.37,0.089,0
2025-01-10 12:00:00,meter_28,rural,9.51,219.37,94.26,0.74,50.48,30.9,24.6,8.03,593.8,15.98,15.5,0.326,0,0.2816,0.4005,19.97,0.351,0
2025-01-10 13:00:00,meter_29,rural,24.5,231.38,4.38,0.76,50.29,7.0,70.7,10.57,15.7,10.45,88.6,0.574,0,0.1052,0.3286,35.13,0.911,0
2025-01-10 14:00:00,meter_30,rural,25.87,227.42,44.69,0.84,49.14,6.0,22.0,5.09,259.6,11.0,27.5,0.292,0,0.533,-0.4659,2.88,0.557,1
2025-01-10 15:00:00,meter_31,urban,37.21,239.27,7.09,0.93,49.63,5.2,82.5,1.67,661.4,1.94,13.8,0.402,1,1.3815,0.8621,17.06,0.265,1
2025-01-10 16:00:00,meter_32,rural,35.09,234.87,72.95,0.97,50.09,10.3,99.1,4.18,32.1,2.65,12.0,0.765,0,0.833,2.1915,34.91,0.957,1
2025-01-10 17:00:00,meter_33,suburban,20.43,235.55,60.88,0.95,50.22,17.4,44.0,11.57,83.2,13.54,70.0,0.244,0,0.5314,0.081,39.71,0.244,0
2025-01-10 18:00:00,meter_34,urban,11.29,228.96,70.69,0.76,49.24,14.7,50.0,5.27,293.4,13.5,0.6,0.839,0,0.7539,-0.2335,9.92,0.905,0
2025-01-10 19:00:00,meter_35,suburban,32.43,253.56,37.51,0.83,49.96,4.8,14.2,12.18,877.8,19.58,47.1,0.376,0,0.2515,-0.0906,36.71,0.726,1
2025-01-10 20:00:00,meter_36,suburban,21.37,221.62,37.01,0.76,50.27,0.9,11.2,4.79,764.9,14.24,11.9,0.532,0,-0.9454,-0.3221,47.79,0.741,0
2025-01-10 21:00:00,meter_37,suburban,7.05,236.11,4.63,0.78,49.82,-4.4,92.9,2.45,22.2,9.86,85.0,0.942,0,1.4505,-0.0029,45.39,0.765,0
2025-01-10 22:00:00,meter_38,rural,45.08,217.3,35.06,0.85,50.13,1.9,21.6,6.54,501.7,17.15,95.8,0.681,0,0.1026,-0.6115,39.57,0.507,1
2025-01-10 23:00:00,meter_39,rural,34.72,219.27,92.94,0.72,49.76,26.7,50.1,6.78,274.7,2.09,95.9,0.646,0,-0.9459,-0.8865,35.76,0.815,1
2025-01-11 00:00:00,meter_40,urban,34.32,223.93,37.98,0.77,50.45,6.0,83.4,0.24,648.6,8.99,44.2,0.712,0,-1.128,-0.0212,12.14,0.836,1
2025-01-11 01:00:00,meter_41,urban,41.22,246.29,83.15,0.98,49.6,16.1,90.0,1.76,721.6,5.74,64.5,0.918,0,-0.9178,0.0811,31.88,0.36,1
2025-01-11 02:00:00,meter_42,rural,26.72,232.64,84.25,0.84,49.43,21.6,56.7,2.77,862.9,2.09,60.0,0.249,0,-1.2327,-0.2731,32.34,0.4,1
2025-01-11 03:00:00,meter_43,suburban,40.85,224.1,37.39,0.83,50.01,34.9,60.9,1.7,475.4,15.27,35.0,0.613,0,0.6689,1.457,20.64,0.889,1
2025-01-11 04:00:00,meter_44,urban,25.16,233.74,63.24,0.7,49.28,35.0,70.3,5.12,994.5,10.22,44.4,0.4,0,-0.1751,0.4155,24.9,0.525,1
2025-01-11 05:00:00,meter_45,rural,3.83,230.35,9.63,0.77,48.95,28.6,96.5,14.47,980.0,11.14,6.4,0.012,0,0.776,0.7425,34.85,0.867,0
2025-01-11 06:00:00,meter_46,rural,20.56,225.08,10.46,0.96,50.54,-3.4,64.2,7.64,882.2,8.23,79.6,0.125,0,1.1695,0.769,47.63,0.627,0
2025-01-11 07:00:00,meter_47,rural,25.12,216.03,4.96,0.75,49.51,20.9,60.4,9.41,574.9,9.21,24.1,0.325,1,0.9108,0.1046,15.12,0.594,1
2025-01-11 08:00:00,meter_48,suburban,36.15,244.39,58.14,0.82,49.33,30.4,11.3,5.35,398.0,2.32,46.1,0.565,0,0.634,0.2187,12.69,0.031,1
2025-01-11 09:00:00,meter_49,rural,5.78,232.1,42.66,0.7,49.59,-4.2,17.3,4.85,364.4,13.46,48.1,0.881,0,0.2875,-0.8602,30.29,0.278,0
2025-01-11 10:00:00,meter_50,rural,7.43,251.74,54.85,0.84,49.57,19.7,61.9,0.35,12.1,8.65,56.1,0.791,0,-0.1904,0.656,6.97,0.502,0
2025-01-11 11:00:00,meter_51,rural,13.55,239.4,52.16,0.71,49.93,33.6,94.3,7.51,249.2,16.34,81.8,0.553,0,-0.1236,-0.3333,29.34,0.587,0
2025-01-11 12:00:00,meter_52,rural,13.69,235.51,35.09,0.95,49.45,16.3,88.0,7.25,718.8,3.93,69.2,0.074,0,0.5844,-0.6398,4.9,0.63,0
2025-01-11 13:00:00,meter_53,urban,36.74,225.65,67.78,0.95,50.25,-4.8,98.4,2.37,603.6,4.1,66.3,0.286,0,-0.9613,1.302,24.78,0.716,1
2025-01-11 14:00:00,meter_54,urban,12.91,219.05,75.87,0.94,50.32,-4.5,57.5,11.46,916.4,12.92,52.7,0.367,0,-0.0539,-1.3322,31.21,0.656,0
2025-01-11 15:00:00,meter_55,rural,31.84,227.82,1.56,0.79,49.36,13.7,80.9,7.39,50.0,16.92,9.6,0.622,0,-0.7428,1.7191,3.97,0.849,1
2025-01-11 16:00:00,meter_56,suburban,24.97,218.76,20.8,0.95,49.69,2.0,85.6,5.08,155.3,9.44,40.2,0.065,0,1.173,1.6399,10.74,0.295,0
2025-01-11 17:00:00,meter_57,urban,28.88,236.5,71.35,0.86,49.74,24.9,68.3,2.2,789.2,14.54,95.7,0.53,0,0.7171,-0.2222,17.1,0.642,1
2025-01-11 18:00:00,meter_58,rural,41.99,246.33,38.72,0.81,49.92,26.9,40.5,8.28,358.5,19.99,99.6,0.901,0,2.1375,1.7852,18.75,0.051,1
2025-01-11 19:00:00,meter_59,urban,20.52,227.39,66.28,0.89,50.54,3.0,52.3,11.29,118.3,19.81,73.0,0.705,0,-0.7577,-0.8883,33.97,0.48,0
2025-01-11 20:00:00,meter_60,urban,38.66,239.44,34.76,0.7,50.57,35.0,87.2,4.23,996.5,14.89,22.8,0.797,0,-0.6505,0.9941,26.69,0.268,1
2025-01-11 21:00:00,meter_61,suburban,21.39,223.11,39.14,0.74,51.25,14.9,36.9,3.28,787.3,14.79,10.2,0.682,0,0.0575,0.0168,19.41,0.381,0
2025-01-11 22:00:00,meter_62,rural,18.02,226.98,15.95,0.92,48.87,1.4,93.1,7.83,408.7,4.95,41.5,0.207,0,-0.7255,-1.8064,22.81,0.355,0
2025-01-11 23:00:00,meter_63,rural,47.95,221.85,25.9,0.77,49.54,29.4,30.7,2.33,823.3,16.67,85.7,0.11,0,0.5376,-0.631,1.14,0.06,1
2025-01-12 00:00:00,meter_64,suburban,9.63,208.67,60.58,0.88,50.91,30.5,77.5,10.0,680.6,8.1,72.2,0.829,0,-0.051,-0.1745,38.64,0.467,0
2025-01-12 01:00:00,meter_65,suburban,4.97,229.63,43.37,0.82,49.1,23.8,66.8,9.08,790.0,19.24,88.4,0.696,0,-0.4885,0.779,2.53,0.995,0
2025-01-12 02:00:00,meter_66,rural,38.66,231.28,77.45,0.96,50.9,33.4,77.5,1.31,815.2,1.63,61.6,0.575,0,1.0876,-0.4771,41.55,0.299,1
2025-01-12 03:00:00,meter_67,rural,3.88,240.66,85.27,0.99,50.07,28.2,49.4,0.55,84.7,8.72,13.0,0.189,0,-1.8496,-0.2731,27.28,0.736,0
2025-01-12 04:00:00,meter_68,suburban,41.94,237.95,54.21,0.97,50.09,34.7,93.9,9.3,623.0,11.12,11.5,0.603,0,0.5421,0.541,26.63,0.548,1
2025-01-12 05:00:00,meter_69,urban,22.14,238.09,75.85,0.78,49.36,14.5,66.9,4.41,6.8,8.1,4.8,0.031,0,-0.5511,0.4881,35.38,0.325,0
2025-01-12 06:00:00,meter_70,urban,45.82,220.26,30.76,0.76,49.77,28.6,35.9,1.3,43.5,4.21,56.7,0.119,0,0.8168,-0.0917,43.05,0.09,1
2025-01-12 07:00:00,meter_71,suburban,36.22,234.59,41.56,0.84,50.87,40.0,67.5,11.39,904.0,11.86,24.3,0.312,0,1.0563,-0.3028,47.16,0.216,1
2025-01-12 08:00:00,meter_72,urban,30.72,245.83,71.31,0.7,49.98,27.6,35.8,4.71,527.6,15.12,73.4,0.444,0,-2.2764,0.9393,27.4,0.782,1
2025-01-12 09:00:00,meter_73,suburban,47.49,233.8,38.68,0.71,49.78,0.1,36.4,6.89,735.9,12.9,68.6,0.121,0,-0.2116,-0.3085,7.96,0.279,1
2025-01-12 10:00:00,meter_74,urban,20.13,248.29,58.89,0.87,50.2,18.3,46.0,3.55,838.5,4.69,31.8,0.12,0,0.0582,-1.1894,43.99,0.144,0
2025-01-12 11:00:00,meter_75,urban,47.73,250.19,18.62,0.86,49.9,21.4,86.7,9.41,949.6,14.63,17.7,0.726,0,-2.3578,-0.3944,2.51,0.331,1
2025-01-12 12:00:00,meter_76,rural,7.18,227.32,60.02,1.0,50.17,2.8,55.0,4.52,869.4,5.14,10.2,0.57,0,0.2278,0.5468,40.46,0.584,0
2025-01-12 13:00:00,meter_77,rural,24.45,223.03,86.17,0.76,49.58,38.3,71.1,14.52,483.3,3.5,73.7,0.534,0,-0.5281,-0.1493,34.18,0.703,0
2025-01-12 14:00:00,meter_78,urban,13.86,222.39,86.88,0.78,49.96,2.9,45.3,10.54,336.0,13.81,45.0,0.452,0,-1.2057,-0.5028,45.28,0.387,0
2025-01-12 15:00:00,meter_79,urban,27.22,214.84,72.46,0.73,49.68,3.0,33.7,2.05,154.5,16.86,32.4,0.977,0,-0.6505,-1.2548,44.92,0.498,1
2025-01-12 16:00:00,meter_80,rural,8.52,224.82,74.6,0.98,49.1,36.2,95.9,6.25,400.3,9.63,85.7,0.05,0,-0.8233,-0.1439,3.13,0.455,0
2025-01-12 17:00:00,meter_81,rural,42.16,242.08,55.84,0.93,50.24,15.9,64.3,5.78,366.5,10.63,59.4,0.181,0,-0.5709,0.2279,30.67,0.009,1
2025-01-12 18:00:00,meter_82,rural,42.4,207.96,58.51,0.95,49.38,-2.2,94.1,8.01,559.6,6.05,51.8,0.648,0,0.1851,-1.0074,6.67,0.396,1
2025-01-12 19:00:00,meter_83,suburban,47.78,219.63,13.45,0.97,49.92,21.9,28.3,12.63,665.5,9.89,74.3,0.136,0,0.9812,-0.1893,4.38,0.587,1
2025-01-12 20:00:00,meter_84,urban,8.16,228.73,44.44,0.86,50.46,22.1,23.2,8.75,978.3,2.64,81.6,0.589,0,-0.0778,-1.0939,22.69,0.57,0
2025-01-12 21:00:00,meter_85,rural,31.35,221.23,45.13,0.84,49.25,-2.1,87.0,0.92,728.4,19.12,68.6,0.568,0,1.1028,-0.1288,5.33,0.75,1
2025-01-12 22:00:00,meter_86,urban,23.97,224.73,95.85,0.8,50.3,38.8,71.3,9.83,643.7,16.01,44.0,0.971,0,-1.046,1.7255,36.53,0.67,0
2025-01-12 23:00:00,meter_87,suburban,17.55,224.88,43.17,0.88,49.85,19.5,26.8,0.12,335.1,13.36,37.9,0.883,0,0.1529,0.1717,48.46,0.277,0
2025-01-13 00:00:00,meter_88,suburban,17.9,227.42,54.98,0.84,49.52,20.2,34.2,11.7,34.5,10.76,77.2,0.946,0,2.1066,-1.5816,28.69,0.256,0
2025-01-13 01:00:00,meter_89,rural,20.93,222.71,53.37,0.84,51.01,18.4,82.1,10.0,288.1,15.84,51.8,0.114,0,-1.5906,0.3311,12.14,0.464,0
2025-01-13 02:00:00,meter_90,suburban,35.39,221.89,63.71,0.98,50.0,22.5,50.8,4.63,768.4,9.9,70.4,0.868,0,-1.6288,1.3118,42.24,0.733,1
2025-01-13 03:00:00,meter_91,urban,30.12,239.34,74.85,1.0,49.72,6.9,70.3,4.39,205.3,6.0,89.0,0.129,1,1.28,-1.3841,42.73,0.094,1
2025-01-13 04:00:00,meter_92,rural,23.25,240.5,22.58,0.94,49.61,7.9,38.7,11.97,712.2,3.21,91.6,0.633,0,0.2205,-1.0455,36.77,0.948,0
2025-01-13 05:00:00,meter_93,urban,4.26,216.19,52.92,0.93,50.44,18.0,44.3,11.75,579.8,12.95,27.8,0.72,0,-0.6015,0.2583,30.95,0.543,0
2025-01-13 06:00:00,meter_94,urban,4.35,202.4,82.61,0.9,49.69,31.3,99.2,5.28,171.9,18.59,18.8,0.161,1,-1.1297,-0.0871,43.46,0.306,0
2025-01-13 07:00:00,meter_95,suburban,0.62,240.63,46.37,0.75,50.38,-2.8,32.3,4.48,261.6,3.07,26.1,0.633,0,-0.036,1.2112,8.58,0.693,0
2025-01-13 08:00:00,meter_96,suburban,48.4,217.71,27.92,0.72,50.0,22.2,55.6,8.4,496.3,3.6,75.1,0.052,0,0.1336,-0.1806,46.61,0.045,1
2025-01-13 09:00:00,meter_97,suburban,0.76,232.13,65.51,0.91,50.56,31.3,86.0,0.13,418.4,8.67,37.0,0.293,0,0.1385,0.8254,47.39,0.484,0
